,date,trainer,appear_cum,win_cum,top2_cum,top3_cum,win_rate,top2_rate,top3_rate
1793,2016-06-01,D J Hall,319,29,56,81,0.09090909090909091,0.1755485893416928,0.25391849529780564
1794,2016-06-01,J Moore,459,53,87,129,0.11546840958605664,0.1895424836601307,0.28104575163398693
1795,2016-06-01,J Size,388,62,116,169,0.15979381443298968,0.29896907216494845,0.43556701030927836
1796,2016-06-01,K L Man,355,21,47,77,0.059154929577464786,0.1323943661971831,0.21690140845070421
1797,2016-06-01,K W Lui,290,36,61,79,0.12413793103448276,0.2103448275862069,0.27241379310344827
1798,2016-06-01,L Ho,236,16,33,55,0.06779661016949153,0.13983050847457626,0.2330508474576271
1799,2016-06-01,P F Yiu,380,30,69,104,0.07894736842105263,0.18157894736842106,0.2736842105263158
1800,2016-06-01,P O'Sullivan,307,39,70,98,0.1270358306188925,0.2280130293159609,0.31921824104234525
1801,2016-06-01,R Gibson,284,15,42,59,0.0528169014084507,0.14788732394366197,0.20774647887323944
1802,2016-06-01,S Woods,200,10,23,33,0.05,0.115,0.165
1803,2016-06-01,T K Ng,189,8,16,24,0.042328042328042326,0.08465608465608465,0.12698412698412698
1804,2016-06-01,T P Yung,330,29,58,84,0.08787878787878788,0.17575757575757575,0.2545454545454545
1805,2016-06-01,W Y So,382,26,53,68,0.06806282722513089,0.1387434554973822,0.17801047120418848
1806,2016-06-01,Y S Tsui,434,37,74,105,0.08525345622119816,0.17050691244239632,0.24193548387096775
1807,2016-06-05,A Lee,359,21,40,62,0.0584958217270195,0.11142061281337047,0.17270194986072424
1808,2016-06-05,A S Cruz,465,39,89,132,0.08387096774193549,0.1913978494623656,0.2838709677419355
1809,2016-06-05,A Schutz,211,9,20,38,0.04265402843601896,0.0947867298578199,0.18009478672985782
1810,2016-06-05,A T Millard,370,33,62,100,0.0891891891891892,0.16756756756756758,0.2702702702702703
1811,2016-06-05,C Fownes,466,32,64,102,0.06866952789699571,0.13733905579399142,0.21888412017167383
1812,2016-06-05,C H Yip,451,26,52,91,0.057649667405764965,0.11529933481152993,0.2017738359201774
1813,2016-06-05,C S Shum,375,41,69,104,0.10933333333333334,0.184,0.2773333333333333
1814,2016-06-05,C W Chang,284,11,26,45,0.03873239436619718,0.09154929577464789,0.15845070422535212
1815,2016-06-05,D Cruz,307,15,34,54,0.048859934853420196,0.11074918566775244,0.1758957654723127
1816,2016-06-05,D E Ferraris,331,15,45,69,0.045317220543806644,0.13595166163141995,0.2084592145015106
1817,2016-06-05,D J Hall,323,30,58,83,0.09287925696594428,0.17956656346749225,0.25696594427244585
1818,2016-06-05,J Moore,461,53,87,129,0.11496746203904555,0.18872017353579176,0.279826464208243
1819,2016-06-05,J Size,391,62,116,169,0.1585677749360614,0.2966751918158568,0.4322250639386189
1820,2016-06-05,K L Man,360,21,48,78,0.058333333333333334,0.13333333333333333,0.21666666666666667
1821,2016-06-05,K W Lui,295,36,61,79,0.12203389830508475,0.20677966101694914,0.2677966101694915
1822,2016-06-05,L Ho,240,16,33,55,0.06666666666666667,0.1375,0.22916666666666666
1823,2016-06-05,P F Yiu,384,31,70,105,0.08072916666666667,0.18229166666666666,0.2734375
1824,2016-06-05,P O'Sullivan,310,40,71,99,0.12903225806451613,0.22903225806451613,0.3193548387096774
1825,2016-06-05,R Gibson,286,15,42,59,0.05244755244755245,0.14685314685314685,0.2062937062937063
1826,2016-06-05,S Woods,203,10,24,35,0.04926108374384237,0.11822660098522167,0.1724137931034483
1827,2016-06-05,T K Ng,193,8,16,25,0.04145077720207254,0.08290155440414508,0.12953367875647667
1828,2016-06-05,T P Yung,334,29,58,85,0.08682634730538923,0.17365269461077845,0.25449101796407186
1829,2016-06-05,W Y So,390,26,54,70,0.06666666666666667,0.13846153846153847,0.1794871794871795
1830,2016-06-05,Y S Tsui,441,39,76,108,0.08843537414965986,0.17233560090702948,0.24489795918367346
1831,2016-06-12,A Lee,365,22,41,63,0.06027397260273973,0.11232876712328767,0.1726027397260274
1832,2016-06-12,A S Cruz,473,39,89,132,0.0824524312896406,0.18816067653276955,0.27906976744186046
1833,2016-06-12,A Schutz,215,9,20,38,0.04186046511627907,0.09302325581395349,0.17674418604651163
1834,2016-06-12,A T Millard,376,33,62,100,0.08776595744680851,0.16489361702127658,0.26595744680851063
1835,2016-06-12,C Fownes,470,32,64,103,0.06808510638297872,0.13617021276595745,0.21914893617021278
1836,2016-06-12,C H Yip,460,28,55,94,0.06086956521739131,0.11956521739130435,0.20434782608695654
1837,2016-06-12,C S Shum,383,41,70,106,0.10704960835509138,0.18276762402088773,0.27676240208877284
1838,2016-06-12,C W Chang,288,12,27,46,0.041666666666666664,0.09375,0.1597222222222222
1839,2016-06-12,D E Ferraris,336,16,46,70,0.047619047619047616,0.13690476190476192,0.20833333333333334
1840,2016-06-12,D J Hall,330,31,59,85,0.09393939393939393,0.1787878787878788,0.25757575757575757
1841,2016-06-12,J Moore,472,53,90,134,0.11228813559322035,0.1906779661016949,0.2838983050847458
1842,2016-06-12,J Size,396,63,117,170,0.1590909090909091,0.29545454545454547,0.4292929292929293
1843,2016-06-12,K L Man,363,22,50,80,0.06060606060606061,0.13774104683195593,0.22038567493112948
1844,2016-06-12,K W Lui,299,36,61,81,0.12040133779264214,0.2040133779264214,0.2709030100334448
1845,2016-06-12,L Ho,243,16,33,55,0.06584362139917696,0.13580246913580246,0.22633744855967078
1846,2016-06-12,P F Yiu,391,31,71,106,0.0792838874680307,0.1815856777493606,0.2710997442455243
1847,2016-06-12,P O'Sullivan,316,40,71,100,0.12658227848101267,0.22468354430379747,0.31645569620253167
1848,2016-06-12,R Gibson,289,15,42,60,0.05190311418685121,0.1453287197231834,0.20761245674740483
1849,2016-06-12,S Woods,206,10,24,35,0.04854368932038835,0.11650485436893204,0.16990291262135923
1850,2016-06-12,T K Ng,194,8,16,25,0.041237113402061855,0.08247422680412371,0.12886597938144329
1851,2016-06-12,T P Yung,342,30,61,89,0.08771929824561403,0.1783625730994152,0.260233918128655
1852,2016-06-12,W Y So,399,26,54,70,0.06516290726817042,0.13533834586466165,0.17543859649122806
1853,2016-06-12,Y S Tsui,448,40,78,110,0.08928571428571429,0.17410714285714285,0.24553571428571427
1854,2016-06-15,A Lee,367,22,41,63,0.05994550408719346,0.11171662125340599,0.17166212534059946
1855,2016-06-15,A S Cruz,479,39,89,132,0.081419624217119,0.18580375782881003,0.2755741127348643
1856,2016-06-15,A Schutz,218,10,21,39,0.045871559633027525,0.0963302752293578,0.17889908256880735
1857,2016-06-15,A T Millard,382,33,63,102,0.08638743455497382,0.1649214659685864,0.2670157068062827
1858,2016-06-15,C Fownes,473,32,64,103,0.06765327695560254,0.13530655391120508,0.21775898520084566
1859,2016-06-15,C H Yip,465,29,57,96,0.06236559139784946,0.12258064516129032,0.2064516129032258
1860,2016-06-15,C S Shum,386,41,71,107,0.10621761658031088,0.18393782383419688,0.2772020725388601
1861,2016-06-15,C W Chang,291,12,27,47,0.041237113402061855,0.09278350515463918,0.16151202749140894
1862,2016-06-15,D Cruz,311,15,34,54,0.04823151125401929,0.10932475884244373,0.17363344051446947
1863,2016-06-15,D E Ferraris,340,16,46,70,0.047058823529411764,0.13529411764705881,0.20588235294117646
1864,2016-06-15,D J Hall,335,32,60,86,0.0955223880597015,0.1791044776119403,0.25671641791044775
1865,2016-06-15,J Moore,480,54,91,136,0.1125,0.18958333333333333,0.2833333333333333
1866,2016-06-15,J Size,399,63,117,171,0.15789473684210525,0.2932330827067669,0.42857142857142855
1867,2016-06-15,K L Man,368,23,51,81,0.0625,0.13858695652173914,0.22010869565217392
1868,2016-06-15,K W Lui,303,36,61,81,0.1188118811881188,0.20132013201320131,0.26732673267326734
1869,2016-06-15,L Ho,247,17,34,56,0.06882591093117409,0.13765182186234817,0.22672064777327935
1870,2016-06-15,P F Yiu,397,31,72,107,0.07808564231738035,0.181360201511335,0.2695214105793451
1871,2016-06-15,P O'Sullivan,319,40,71,100,0.12539184952978055,0.2225705329153605,0.31347962382445144
1872,2016-06-15,R Gibson,291,15,43,62,0.05154639175257732,0.14776632302405499,0.21305841924398625
1873,2016-06-15,S Woods,207,10,24,35,0.04830917874396135,0.11594202898550725,0.16908212560386474
1874,2016-06-15,T K Ng,198,8,16,25,0.04040404040404041,0.08080808080808081,0.12626262626262627
1875,2016-06-15,T P Yung,345,30,61,89,0.08695652173913043,0.17681159420289855,0.2579710144927536
1876,2016-06-15,W Y So,404,27,55,73,0.06683168316831684,0.13613861386138615,0.1806930693069307
1877,2016-06-15,Y S Tsui,455,40,80,112,0.08791208791208792,0.17582417582417584,0.24615384615384617
1878,2016-06-19,A Lee,370,22,41,64,0.05945945945945946,0.11081081081081082,0.17297297297297298
1879,2016-06-19,A S Cruz,483,39,89,134,0.08074534161490683,0.18426501035196688,0.2774327122153209
1880,2016-06-19,A Schutz,219,10,21,39,0.045662100456621,0.0958904109589041,0.1780821917808219
1881,2016-06-19,A T Millard,387,35,66,105,0.09043927648578812,0.17054263565891473,0.2713178294573643
1882,2016-06-19,C Fownes,481,34,67,107,0.07068607068607069,0.1392931392931393,0.22245322245322247
1883,2016-06-19,C H Yip,467,29,57,96,0.06209850107066381,0.12205567451820129,0.20556745182012848
1884,2016-06-19,C S Shum,390,42,72,109,0.1076923076923077,0.18461538461538463,0.2794871794871795
1885,2016-06-19,C W Chang,294,12,27,47,0.04081632653061224,0.09183673469387756,0.1598639455782313
1886,2016-06-19,D Cruz,316,15,34,54,0.04746835443037975,0.10759493670886076,0.17088607594936708
1887,2016-06-19,D E Ferraris,344,16,47,71,0.046511627906976744,0.13662790697674418,0.2063953488372093
1888,2016-06-19,D J Hall,336,32,60,86,0.09523809523809523,0.17857142857142858,0.25595238095238093
1889,2016-06-19,J Moore,482,54,91,136,0.11203319502074689,0.1887966804979253,0.2821576763485477
1890,2016-06-19,J Size,405,64,119,173,0.1580246913580247,0.2938271604938272,0.4271604938271605
1891,2016-06-19,K L Man,372,24,53,83,0.06451612903225806,0.1424731182795699,0.22311827956989247
1892,2016-06-19,K W Lui,305,36,61,82,0.1180327868852459,0.2,0.26885245901639343
1893,2016-06-19,L Ho,252,17,35,57,0.06746031746031746,0.1388888888888889,0.2261904761904762
1894,2016-06-19,P F Yiu,401,31,73,108,0.0773067331670823,0.18204488778054864,0.26932668329177056
1895,2016-06-19,P O'Sullivan,324,40,71,101,0.12345679012345678,0.2191358024691358,0.3117283950617284
1896,2016-06-19,R Gibson,294,15,43,62,0.05102040816326531,0.14625850340136054,0.2108843537414966
1897,2016-06-19,S Woods,209,10,24,35,0.04784688995215311,0.11483253588516747,0.1674641148325359
1898,2016-06-19,T K Ng,201,8,16,25,0.03980099502487562,0.07960199004975124,0.12437810945273632
1899,2016-06-19,T P Yung,350,30,61,89,0.08571428571428572,0.1742857142857143,0.2542857142857143
1900,2016-06-19,W Y So,411,28,57,75,0.0681265206812652,0.1386861313868613,0.18248175182481752
1901,2016-06-19,Y S Tsui,459,40,81,113,0.08714596949891068,0.17647058823529413,0.24618736383442266
1902,2016-06-22,A Lee,374,22,41,64,0.058823529411764705,0.10962566844919786,0.1711229946524064
1903,2016-06-22,A S Cruz,490,40,91,136,0.08163265306122448,0.18571428571428572,0.27755102040816326
1904,2016-06-22,A Schutz,220,10,21,39,0.045454545454545456,0.09545454545454546,0.17727272727272728
1905,2016-06-22,A T Millard,393,36,67,106,0.0916030534351145,0.17048346055979643,0.2697201017811705
1906,2016-06-22,C Fownes,490,35,68,108,0.07142857142857142,0.13877551020408163,0.22040816326530613
1907,2016-06-22,C H Yip,474,29,57,98,0.06118143459915612,0.12025316455696203,0.20675105485232068
1908,2016-06-22,C S Shum,393,43,73,110,0.10941475826972011,0.18575063613231552,0.27989821882951654
1909,2016-06-22,C W Chang,296,12,27,48,0.04054054054054054,0.09121621621621621,0.16216216216216217
1910,2016-06-22,D Cruz,318,15,34,55,0.04716981132075472,0.1069182389937107,0.17295597484276728
1911,2016-06-22,D E Ferraris,347,16,47,71,0.04610951008645533,0.13544668587896252,0.20461095100864554
1912,2016-06-22,D J Hall,340,32,60,87,0.09411764705882353,0.17647058823529413,0.25588235294117645
1913,2016-06-22,J Moore,492,57,94,141,0.11585365853658537,0.1910569105691057,0.2865853658536585
1914,2016-06-22,J Size,413,64,122,176,0.1549636803874092,0.29539951573849876,0.4261501210653753
1915,2016-06-22,K L Man,377,26,55,85,0.06896551724137931,0.14588859416445624,0.22546419098143236
1916,2016-06-22,K W Lui,310,36,62,83,0.11612903225806452,0.2,0.267741935483871
1917,2016-06-22,L Ho,255,17,36,58,0.06666666666666667,0.1411764705882353,0.22745098039215686
1918,2016-06-22,P F Yiu,405,31,74,109,0.07654320987654321,0.18271604938271604,0.2691358024691358
1919,2016-06-22,P O'Sullivan,329,40,71,102,0.12158054711246201,0.21580547112462006,0.3100303951367781
1920,2016-06-22,R Gibson,296,15,44,63,0.05067567567567568,0.14864864864864866,0.21283783783783783
1921,2016-06-22,S Woods,210,10,24,35,0.047619047619047616,0.11428571428571428,0.16666666666666666
1922,2016-06-22,T K Ng,202,8,16,25,0.039603960396039604,0.07920792079207921,0.12376237623762376
1923,2016-06-22,T P Yung,353,30,61,89,0.08498583569405099,0.17280453257790368,0.2521246458923513
1924,2016-06-22,W Y So,417,28,57,76,0.0671462829736211,0.1366906474820144,0.18225419664268586
1925,2016-06-22,Y S Tsui,467,40,82,114,0.08565310492505353,0.17558886509635974,0.24411134903640258
1926,2016-07-01,A Lee,378,22,41,64,0.0582010582010582,0.10846560846560846,0.1693121693121693
1927,2016-07-01,A S Cruz,494,40,91,137,0.08097165991902834,0.18421052631578946,0.2773279352226721
1928,2016-07-01,A Schutz,223,10,21,39,0.04484304932735426,0.09417040358744394,0.17488789237668162
1929,2016-07-01,A T Millard,397,38,70,109,0.09571788413098237,0.17632241813602015,0.27455919395465994
1930,2016-07-01,C Fownes,497,38,71,112,0.07645875251509054,0.14285714285714285,0.22535211267605634
1931,2016-07-01,C H Yip,477,29,57,98,0.06079664570230608,0.11949685534591195,0.20545073375262055
1932,2016-07-01,C S Shum,395,43,73,110,0.10886075949367088,0.1848101265822785,0.27848101265822783
1933,2016-07-01,C W Chang,299,12,28,49,0.04013377926421405,0.09364548494983277,0.16387959866220736
1934,2016-07-01,D Cruz,321,16,36,57,0.04984423676012461,0.11214953271028037,0.17757009345794392
1935,2016-07-01,D E Ferraris,352,16,48,72,0.045454545454545456,0.13636363636363635,0.20454545454545456
1936,2016-07-01,D J Hall,341,32,60,87,0.093841642228739,0.17595307917888564,0.25513196480938416
1937,2016-07-01,J Moore,494,57,94,141,0.11538461538461539,0.1902834008097166,0.2854251012145749
1938,2016-07-01,J Size,418,64,122,178,0.15311004784688995,0.291866028708134,0.4258373205741627
1939,2016-07-01,K L Man,380,26,55,87,0.06842105263157895,0.14473684210526316,0.22894736842105262
1940,2016-07-01,K W Lui,311,36,62,83,0.1157556270096463,0.19935691318327975,0.26688102893890675
1941,2016-07-01,L Ho,257,17,36,58,0.06614785992217899,0.14007782101167315,0.22568093385214008
1942,2016-07-01,P F Yiu,408,31,75,110,0.07598039215686274,0.18382352941176472,0.2696078431372549
1943,2016-07-01,P O'Sullivan,332,40,72,103,0.12048192771084337,0.21686746987951808,0.3102409638554217
1944,2016-07-01,R Gibson,298,15,44,64,0.050335570469798654,0.1476510067114094,0.21476510067114093
1945,2016-07-01,S Woods,211,10,24,35,0.04739336492890995,0.11374407582938388,0.16587677725118483
1946,2016-07-01,T K Ng,205,8,16,25,0.03902439024390244,0.07804878048780488,0.12195121951219512
1947,2016-07-01,T P Yung,354,30,61,89,0.0847457627118644,0.17231638418079095,0.2514124293785311
1948,2016-07-01,W Y So,423,28,57,76,0.06619385342789598,0.1347517730496454,0.17966903073286053
1949,2016-07-01,Y S Tsui,474,41,84,116,0.08649789029535865,0.17721518987341772,0.24472573839662448
1950,2016-07-06,A Lee,383,23,42,65,0.06005221932114883,0.10966057441253264,0.16971279373368145
1951,2016-07-06,A S Cruz,503,41,92,138,0.08151093439363817,0.18290258449304175,0.27435387673956263
1952,2016-07-06,A Schutz,226,11,22,40,0.048672566371681415,0.09734513274336283,0.17699115044247787
1953,2016-07-06,A T Millard,400,38,70,110,0.095,0.175,0.275
1954,2016-07-06,C Fownes,503,39,72,113,0.0775347912524851,0.14314115308151093,0.22465208747514911
1955,2016-07-06,C H Yip,488,29,57,98,0.05942622950819672,0.1168032786885246,0.20081967213114754
1956,2016-07-06,C S Shum,400,43,74,112,0.1075,0.185,0.28
1957,2016-07-06,C W Chang,304,12,29,51,0.039473684210526314,0.09539473684210527,0.16776315789473684
1958,2016-07-06,D Cruz,323,16,36,57,0.04953560371517028,0.11145510835913312,0.17647058823529413
1959,2016-07-06,D E Ferraris,357,16,49,75,0.04481792717086835,0.13725490196078433,0.21008403361344538
1960,2016-07-06,D J Hall,349,34,62,91,0.09742120343839542,0.17765042979942694,0.2607449856733524
1961,2016-07-06,J Moore,503,57,95,142,0.11332007952286283,0.18886679920477137,0.2823061630218688
1962,2016-07-06,J Size,424,64,122,178,0.1509433962264151,0.28773584905660377,0.419811320754717
1963,2016-07-06,K L Man,387,26,56,88,0.06718346253229975,0.14470284237726097,0.22739018087855298
1964,2016-07-06,K W Lui,314,37,64,85,0.1178343949044586,0.20382165605095542,0.27070063694267515
1965,2016-07-06,L Ho,262,18,37,59,0.06870229007633588,0.14122137404580154,0.22519083969465647
1966,2016-07-06,P F Yiu,419,31,77,112,0.07398568019093078,0.18377088305489261,0.26730310262529833
1967,2016-07-06,P O'Sullivan,337,41,73,104,0.12166172106824925,0.2166172106824926,0.3086053412462908
1968,2016-07-06,R Gibson,302,15,45,65,0.04966887417218543,0.1490066225165563,0.2152317880794702
1969,2016-07-06,S Woods,213,10,24,35,0.046948356807511735,0.11267605633802817,0.1643192488262911
1970,2016-07-06,T K Ng,207,8,16,25,0.03864734299516908,0.07729468599033816,0.12077294685990338
1971,2016-07-06,T P Yung,360,30,61,89,0.08333333333333333,0.16944444444444445,0.24722222222222223
1972,2016-07-06,W Y So,428,28,58,78,0.06542056074766354,0.13551401869158877,0.1822429906542056
1973,2016-07-06,Y S Tsui,483,42,85,119,0.08695652173913043,0.17598343685300208,0.2463768115942029
1974,2016-09-18,A Lee,388,23,44,67,0.059278350515463915,0.1134020618556701,0.17268041237113402
1975,2016-09-18,A S Cruz,508,42,93,140,0.08267716535433071,0.1830708661417323,0.2755905511811024
1976,2016-09-18,A T Millard,403,38,70,110,0.09429280397022333,0.17369727047146402,0.2729528535980149
1977,2016-09-18,C Fownes,507,39,72,114,0.07692307692307693,0.14201183431952663,0.22485207100591717
1978,2016-09-18,C H Yip,494,29,57,98,0.058704453441295545,0.11538461538461539,0.19838056680161945
1979,2016-09-18,C S Shum,402,44,75,113,0.10945273631840796,0.1865671641791045,0.2810945273631841
1980,2016-09-18,C W Chang,308,12,29,51,0.03896103896103896,0.09415584415584416,0.16558441558441558
1981,2016-09-18,D Cruz,328,16,36,57,0.04878048780487805,0.10975609756097561,0.17378048780487804
1982,2016-09-18,D E Ferraris,359,17,51,77,0.04735376044568245,0.14206128133704735,0.21448467966573817
1983,2016-09-18,D J Hall,353,35,64,93,0.09915014164305949,0.1813031161473088,0.26345609065155806
1984,2016-09-18,J Moore,505,57,95,142,0.11287128712871287,0.18811881188118812,0.2811881188118812
1985,2016-09-18,J Size,429,64,122,178,0.14918414918414918,0.28438228438228436,0.4149184149184149
1986,2016-09-18,K L Man,391,26,56,88,0.06649616368286446,0.1432225063938619,0.22506393861892582
1987,2016-09-18,K W Lui,318,37,64,87,0.11635220125786164,0.20125786163522014,0.27358490566037735
1988,2016-09-18,L Ho,266,18,37,61,0.06766917293233082,0.13909774436090225,0.22932330827067668
1989,2016-09-18,P F Yiu,423,32,78,113,0.07565011820330969,0.18439716312056736,0.26713947990543735
1990,2016-09-18,P O'Sullivan,340,42,74,105,0.12352941176470589,0.21764705882352942,0.3088235294117647
1991,2016-09-18,R Gibson,304,15,45,65,0.049342105263157895,0.14802631578947367,0.2138157894736842
1992,2016-09-18,T K Ng,210,9,17,26,0.04285714285714286,0.08095238095238096,0.12380952380952381
1993,2016-09-18,T P Yung,366,30,61,89,0.08196721311475409,0.16666666666666666,0.24316939890710382
1994,2016-09-18,W Y So,433,28,59,79,0.06466512702078522,0.13625866050808313,0.18244803695150116
1995,2016-09-18,Y S Tsui,489,42,87,122,0.08588957055214724,0.17791411042944785,0.24948875255623723
1996,2016-09-21,A Lee,394,24,45,68,0.06091370558375635,0.11421319796954314,0.17258883248730963
1997,2016-09-21,A S Cruz,513,42,94,142,0.08187134502923976,0.18323586744639375,0.27680311890838205
1998,2016-09-21,A T Millard,409,38,70,110,0.09290953545232274,0.17114914425427874,0.26894865525672373
1999,2016-09-21,C Fownes,514,39,72,115,0.07587548638132295,0.14007782101167315,0.2237354085603113
2000,2016-09-21,C H Yip,500,29,58,100,0.058,0.116,0.2
2001,2016-09-21,C S Shum,411,44,75,114,0.1070559610705596,0.18248175182481752,0.2773722627737226
2002,2016-09-21,C W Chang,315,14,31,54,0.044444444444444446,0.09841269841269841,0.17142857142857143
2003,2016-09-21,D Cruz,332,16,36,57,0.04819277108433735,0.10843373493975904,0.1716867469879518
2004,2016-09-21,D E Ferraris,366,17,51,77,0.04644808743169399,0.13934426229508196,0.2103825136612022
2005,2016-09-21,D J Hall,356,36,65,94,0.10112359550561797,0.18258426966292135,0.2640449438202247
2006,2016-09-21,J Size,432,64,122,178,0.14814814814814814,0.2824074074074074,0.41203703703703703
2007,2016-09-21,K L Man,397,27,57,90,0.06801007556675064,0.14357682619647355,0.22670025188916876
2008,2016-09-21,K W Lui,323,37,65,88,0.11455108359133127,0.20123839009287925,0.2724458204334365
2009,2016-09-21,L Ho,270,18,37,61,0.06666666666666667,0.13703703703703704,0.22592592592592592
2010,2016-09-21,P F Yiu,429,32,79,114,0.07459207459207459,0.18414918414918416,0.26573426573426573
2011,2016-09-21,P O'Sullivan,342,43,75,106,0.12573099415204678,0.21929824561403508,0.30994152046783624
2012,2016-09-21,R Gibson,309,15,46,66,0.04854368932038835,0.1488673139158576,0.21359223300970873
2013,2016-09-21,T K Ng,214,9,17,26,0.04205607476635514,0.0794392523364486,0.12149532710280374
2014,2016-09-21,T P Yung,370,30,62,90,0.08108108108108109,0.16756756756756758,0.24324324324324326
2015,2016-09-21,W Y So,438,29,61,81,0.06621004566210045,0.13926940639269406,0.18493150684931506
2016,2016-09-21,Y S Tsui,498,42,88,124,0.08433734939759036,0.17670682730923695,0.24899598393574296
2017,2016-09-28,A Lee,398,24,45,68,0.06030150753768844,0.11306532663316583,0.1708542713567839
2018,2016-09-28,A S Cruz,517,42,94,142,0.08123791102514506,0.18181818181818182,0.2746615087040619
2019,2016-09-28,A T Millard,413,38,70,111,0.09200968523002422,0.1694915254237288,0.2687651331719128
2020,2016-09-28,C Fownes,518,39,74,118,0.07528957528957529,0.14285714285714285,0.2277992277992278
2021,2016-09-28,C H Yip,505,30,59,101,0.0594059405940594,0.11683168316831684,0.2
2022,2016-09-28,C S Shum,417,46,77,116,0.11031175059952038,0.18465227817745802,0.27817745803357313
2023,2016-09-28,C W Chang,318,14,32,55,0.0440251572327044,0.10062893081761007,0.17295597484276728
2024,2016-09-28,D Cruz,337,16,36,58,0.04747774480712166,0.10682492581602374,0.17210682492581603
2025,2016-09-28,D E Ferraris,373,18,53,79,0.04825737265415549,0.14209115281501342,0.21179624664879357
2026,2016-09-28,D J Hall,358,36,65,94,0.1005586592178771,0.18156424581005587,0.26256983240223464
2027,2016-09-28,J Moore,512,59,98,147,0.115234375,0.19140625,0.287109375
2028,2016-09-28,J Size,436,64,122,179,0.14678899082568808,0.2798165137614679,0.4105504587155963
2029,2016-09-28,K L Man,401,27,58,91,0.06733167082294264,0.14463840399002495,0.22693266832917705
2030,2016-09-28,K W Lui,325,37,65,89,0.11384615384615385,0.2,0.27384615384615385
2031,2016-09-28,L Ho,272,18,37,61,0.0661764705882353,0.13602941176470587,0.22426470588235295
2032,2016-09-28,P F Yiu,435,35,82,117,0.08045977011494253,0.18850574712643678,0.2689655172413793
2033,2016-09-28,P O'Sullivan,344,43,75,106,0.125,0.2180232558139535,0.3081395348837209
2034,2016-09-28,R Gibson,312,15,46,67,0.04807692307692308,0.14743589743589744,0.21474358974358973
2035,2016-09-28,T K Ng,216,9,17,26,0.041666666666666664,0.0787037037037037,0.12037037037037036
2036,2016-09-28,T P Yung,373,30,63,91,0.08042895442359249,0.16890080428954424,0.24396782841823056
2037,2016-09-28,W Y So,444,29,62,82,0.06531531531531531,0.13963963963963963,0.18468468468468469
2038,2016-09-28,Y S Tsui,502,42,88,125,0.08366533864541832,0.1752988047808765,0.24900398406374502
2039,2016-10-01,A Lee,400,24,45,68,0.06,0.1125,0.17
2040,2016-10-01,A S Cruz,520,43,95,143,0.08269230769230769,0.18269230769230768,0.275
2041,2016-10-01,A T Millard,418,38,72,114,0.09090909090909091,0.1722488038277512,0.2727272727272727
2042,2016-10-01,C Fownes,524,40,77,122,0.07633587786259542,0.14694656488549618,0.23282442748091603
2043,2016-10-01,C H Yip,511,30,59,101,0.05870841487279843,0.11545988258317025,0.19765166340508805
2044,2016-10-01,C S Shum,421,47,78,117,0.11163895486935867,0.18527315914489312,0.27790973871733965
2045,2016-10-01,C W Chang,320,14,32,55,0.04375,0.1,0.171875
2046,2016-10-01,D Cruz,340,16,36,58,0.047058823529411764,0.10588235294117647,0.17058823529411765
2047,2016-10-01,D J Hall,362,36,65,94,0.09944751381215469,0.17955801104972377,0.2596685082872928
2048,2016-10-01,J Moore,514,59,98,147,0.11478599221789883,0.19066147859922178,0.28599221789883267
2049,2016-10-01,J Size,438,64,122,179,0.1461187214611872,0.2785388127853881,0.408675799086758
2050,2016-10-01,K L Man,404,27,58,91,0.06683168316831684,0.14356435643564355,0.22524752475247525
2051,2016-10-01,K W Lui,326,37,65,89,0.11349693251533742,0.19938650306748465,0.27300613496932513
2052,2016-10-01,L Ho,273,18,37,61,0.06593406593406594,0.13553113553113552,0.22344322344322345
2053,2016-10-01,P F Yiu,438,36,83,118,0.0821917808219178,0.18949771689497716,0.2694063926940639
2054,2016-10-01,P O'Sullivan,347,43,75,107,0.1239193083573487,0.21613832853025935,0.30835734870317005
2055,2016-10-01,R Gibson,316,16,47,69,0.05063291139240506,0.14873417721518986,0.21835443037974683
2056,2016-10-01,T K Ng,219,10,18,27,0.045662100456621,0.0821917808219178,0.1232876712328767
2057,2016-10-01,T P Yung,375,30,64,92,0.08,0.17066666666666666,0.24533333333333332
2058,2016-10-01,W Y So,447,29,62,82,0.06487695749440715,0.13870246085011187,0.18344519015659955
2059,2016-10-01,Y S Tsui,505,42,88,126,0.08316831683168317,0.17425742574257425,0.2495049504950495
2060,2016-10-05,A Lee,404,24,46,69,0.0594059405940594,0.11386138613861387,0.1707920792079208
2061,2016-10-05,A S Cruz,532,43,97,147,0.08082706766917293,0.18233082706766918,0.27631578947368424
2062,2016-10-05,A T Millard,424,38,72,115,0.08962264150943396,0.16981132075471697,0.27122641509433965
2063,2016-10-05,C Fownes,529,40,77,123,0.07561436672967864,0.14555765595463138,0.23251417769376181
2064,2016-10-05,C H Yip,520,30,61,103,0.057692307692307696,0.11730769230769231,0.19807692307692307
2065,2016-10-05,C S Shum,429,48,79,119,0.11188811188811189,0.18414918414918416,0.2773892773892774
2066,2016-10-05,C W Chang,321,14,32,55,0.04361370716510903,0.09968847352024922,0.17133956386292834
2067,2016-10-05,D Cruz,343,16,36,58,0.04664723032069971,0.10495626822157435,0.16909620991253643
2068,2016-10-05,D E Ferraris,376,18,54,81,0.047872340425531915,0.14361702127659576,0.2154255319148936
