,date,jockey,appear_cum,win_cum,top2_cum,top3_cum,win_rate,top2_rate,top3_rate
2109,2017-02-02,J Moreira,756,187,290,415,0.24735449735449735,0.3835978835978836,0.548941798941799
2110,2017-02-02,K C Leung,583,30,64,111,0.051457975986277875,0.1097770154373928,0.19039451114922812
2111,2017-02-02,K C Ng,304,6,12,28,0.019736842105263157,0.039473684210526314,0.09210526315789473
2112,2017-02-02,K K Chiong,342,35,74,101,0.1023391812865497,0.21637426900584794,0.2953216374269006
2113,2017-02-02,K Teetan,629,48,103,155,0.07631160572337042,0.16375198728139906,0.246422893481717
2114,2017-02-02,M Chadwick,391,13,43,64,0.03324808184143223,0.10997442455242967,0.1636828644501279
2115,2017-02-02,M L Yeung,601,38,67,110,0.0632279534109817,0.11148086522462562,0.18302828618968386
2116,2017-02-02,N Callan,616,56,108,163,0.09090909090909091,0.17532467532467533,0.26461038961038963
2117,2017-02-02,N Rawiller,435,37,82,132,0.08505747126436781,0.18850574712643678,0.30344827586206896
2118,2017-02-02,O Doleuze,221,9,28,54,0.04072398190045249,0.12669683257918551,0.24434389140271492
2119,2017-02-02,S Clipperton,123,13,21,26,0.10569105691056911,0.17073170731707318,0.21138211382113822
2120,2017-02-02,S de Sousa,205,20,38,58,0.0975609756097561,0.18536585365853658,0.28292682926829266
2121,2017-02-02,T H So,415,14,29,54,0.033734939759036145,0.06987951807228916,0.13012048192771083
2122,2017-02-02,Z Purton,645,107,196,251,0.16589147286821707,0.30387596899224806,0.3891472868217054
2123,2017-02-15,A Badel,71,5,11,16,0.07042253521126761,0.15492957746478872,0.22535211267605634
2124,2017-02-15,B Prebble,557,57,115,166,0.10233393177737882,0.20646319569120286,0.2980251346499102
2125,2017-02-15,C Schofield,467,31,77,112,0.06638115631691649,0.16488222698072805,0.2398286937901499
2126,2017-02-15,C Y Ho,600,29,59,96,0.04833333333333333,0.09833333333333333,0.16
2127,2017-02-15,D Whyte,567,40,103,146,0.07054673721340388,0.18165784832451498,0.25749559082892415
2128,2017-02-15,H W Lai,444,15,41,59,0.033783783783783786,0.09234234234234234,0.13288288288288289
2129,2017-02-15,J Moreira,759,190,293,418,0.2503293807641634,0.38603425559947296,0.5507246376811594
2130,2017-02-15,K C Leung,585,30,64,111,0.05128205128205128,0.1094017094017094,0.18974358974358974
2131,2017-02-15,K C Ng,307,6,12,28,0.019543973941368076,0.03908794788273615,0.09120521172638436
2132,2017-02-15,K K Chiong,345,36,76,103,0.10434782608695652,0.22028985507246376,0.2985507246376812
2133,2017-02-15,K Teetan,630,49,104,156,0.07777777777777778,0.16507936507936508,0.24761904761904763
2134,2017-02-15,M Chadwick,393,13,43,65,0.03307888040712468,0.10941475826972011,0.16539440203562342
2135,2017-02-15,M L Yeung,604,38,68,111,0.06291390728476821,0.11258278145695365,0.1837748344370861
2136,2017-02-15,N Callan,617,56,109,164,0.09076175040518639,0.1766612641815235,0.26580226904376014
2137,2017-02-15,N Rawiller,438,37,83,135,0.08447488584474885,0.18949771689497716,0.3082191780821918
2138,2017-02-15,O Doleuze,222,9,28,54,0.04054054054054054,0.12612612612612611,0.24324324324324326
2139,2017-02-15,S Clipperton,124,13,21,26,0.10483870967741936,0.1693548387096774,0.20967741935483872
2140,2017-02-15,S de Sousa,207,20,38,58,0.0966183574879227,0.18357487922705315,0.28019323671497587
2141,2017-02-15,T H So,417,14,29,54,0.03357314148681055,0.06954436450839328,0.12949640287769784
2142,2017-02-15,U Rispoli,34,0,4,8,0.0,0.11764705882352941,0.23529411764705882
2143,2017-02-15,Z Purton,647,107,196,252,0.16537867078825347,0.3029366306027821,0.3894899536321484
2144,2017-02-19,A Badel,75,5,11,16,0.06666666666666667,0.14666666666666667,0.21333333333333335
2145,2017-02-19,B Prebble,560,57,115,166,0.10178571428571428,0.20535714285714285,0.29642857142857143
2146,2017-02-19,C Schofield,472,31,77,112,0.06567796610169492,0.163135593220339,0.23728813559322035
2147,2017-02-19,C Y Ho,602,29,59,96,0.04817275747508306,0.09800664451827243,0.15946843853820597
2148,2017-02-19,G Schofield,11,1,3,4,0.09090909090909091,0.2727272727272727,0.36363636363636365
2149,2017-02-19,H W Lai,447,15,41,59,0.03355704697986577,0.09172259507829977,0.1319910514541387
2150,2017-02-19,J Moreira,765,191,294,419,0.2496732026143791,0.3843137254901961,0.5477124183006536
2151,2017-02-19,K C Leung,589,30,64,111,0.050933786078098474,0.10865874363327674,0.18845500848896435
2152,2017-02-19,K C Ng,308,6,12,28,0.01948051948051948,0.03896103896103896,0.09090909090909091
2153,2017-02-19,K Teetan,631,49,104,157,0.07765451664025357,0.1648177496038035,0.24881141045958796
2154,2017-02-19,M Chadwick,396,13,43,65,0.03282828282828283,0.10858585858585859,0.16414141414141414
2155,2017-02-19,M L Yeung,606,38,68,111,0.0627062706270627,0.11221122112211221,0.18316831683168316
2156,2017-02-19,N Callan,620,56,110,165,0.09032258064516129,0.1774193548387097,0.2661290322580645
2157,2017-02-19,N Rawiller,443,38,84,136,0.08577878103837472,0.18961625282167044,0.30699774266365687
2158,2017-02-19,S Clipperton,127,13,21,26,0.10236220472440945,0.16535433070866143,0.2047244094488189
2159,2017-02-19,S de Sousa,213,20,38,59,0.09389671361502347,0.1784037558685446,0.27699530516431925
2160,2017-02-19,U Rispoli,36,0,4,8,0.0,0.1111111111111111,0.2222222222222222
2161,2017-02-19,Z Purton,651,107,197,253,0.16436251920122888,0.30261136712749614,0.38863287250384027
2162,2017-03-01,B Prebble,561,57,116,167,0.10160427807486631,0.20677361853832443,0.2976827094474153
2163,2017-03-01,C Schofield,473,31,77,113,0.06553911205073996,0.16279069767441862,0.23890063424947147
2164,2017-03-01,C Y Ho,604,29,60,98,0.048013245033112585,0.09933774834437085,0.16225165562913907
2165,2017-03-01,D Whyte,571,41,105,148,0.07180385288966724,0.18388791593695272,0.2591943957968476
2166,2017-03-01,H N Wong,408,21,47,66,0.051470588235294115,0.11519607843137254,0.16176470588235295
2167,2017-03-01,H T Mo,53,1,4,10,0.018867924528301886,0.07547169811320754,0.18867924528301888
2168,2017-03-01,H W Lai,448,16,42,60,0.03571428571428571,0.09375,0.13392857142857142
2169,2017-03-01,J Moreira,767,191,294,419,0.24902216427640156,0.3833116036505867,0.546284224250326
2170,2017-03-01,K C Leung,591,30,64,111,0.050761421319796954,0.10829103214890017,0.18781725888324874
2171,2017-03-01,K C Ng,309,6,13,29,0.019417475728155338,0.042071197411003236,0.09385113268608414
2172,2017-03-01,K K Chiong,348,36,76,103,0.10344827586206896,0.21839080459770116,0.2959770114942529
2173,2017-03-01,K Teetan,633,49,105,158,0.07740916271721959,0.16587677725118483,0.24960505529225907
2174,2017-03-01,M Chadwick,397,14,44,66,0.03526448362720403,0.11083123425692695,0.16624685138539042
2175,2017-03-01,N Callan,622,56,110,165,0.09003215434083602,0.17684887459807075,0.2652733118971061
2176,2017-03-01,T H So,423,14,29,55,0.03309692671394799,0.06855791962174941,0.13002364066193853
2177,2017-03-01,U Rispoli,37,0,4,8,0.0,0.10810810810810811,0.21621621621621623
2178,2017-03-01,Z Purton,653,108,198,255,0.16539050535987748,0.30321592649310875,0.3905053598774885
2179,2017-03-05,B Prebble,565,57,116,168,0.10088495575221239,0.20530973451327433,0.2973451327433628
2180,2017-03-05,C Perkins,0,0,0,0,0.0,0.0,0.0
2181,2017-03-05,C Schofield,476,31,77,113,0.06512605042016807,0.16176470588235295,0.23739495798319327
2182,2017-03-05,C Y Ho,608,30,61,99,0.049342105263157895,0.10032894736842106,0.16282894736842105
2183,2017-03-05,D Whyte,576,41,107,151,0.07118055555555555,0.1857638888888889,0.2621527777777778
2184,2017-03-05,H Lam,0,0,0,0,0.0,0.0,0.0
2185,2017-03-05,H N Wong,412,21,48,67,0.050970873786407765,0.11650485436893204,0.16262135922330098
2186,2017-03-05,H T Mo,56,1,5,12,0.017857142857142856,0.08928571428571429,0.21428571428571427
2187,2017-03-05,H W Lai,452,16,42,60,0.035398230088495575,0.09292035398230089,0.13274336283185842
2188,2017-03-05,J Moreira,771,198,301,426,0.25680933852140075,0.39040207522697795,0.5525291828793775
2189,2017-03-05,K C Leung,594,31,65,112,0.05218855218855219,0.10942760942760943,0.18855218855218855
2190,2017-03-05,K C Ng,312,6,13,29,0.019230769230769232,0.041666666666666664,0.09294871794871795
2191,2017-03-05,K K Chiong,349,36,76,104,0.10315186246418338,0.2177650429799427,0.2979942693409742
2192,2017-03-05,K Teetan,638,49,105,159,0.0768025078369906,0.164576802507837,0.24921630094043887
2193,2017-03-05,L Corrales,1,0,1,1,0.0,1.0,1.0
2194,2017-03-05,M Chadwick,400,14,44,67,0.035,0.11,0.1675
2195,2017-03-05,M Wepner,0,0,0,0,0.0,0.0,0.0
2196,2017-03-05,N Callan,627,56,110,166,0.08931419457735247,0.17543859649122806,0.2647527910685805
2197,2017-03-05,R Curatolo,0,0,0,0,0.0,0.0,0.0
2198,2017-03-05,S Clipperton,128,14,23,31,0.109375,0.1796875,0.2421875
2199,2017-03-05,T H So,427,14,29,55,0.03278688524590164,0.06791569086651054,0.1288056206088993
2200,2017-03-05,U Rispoli,41,0,6,10,0.0,0.14634146341463414,0.24390243902439024
2201,2017-03-05,W L Ho,2,0,0,0,0.0,0.0,0.0
2202,2017-03-05,Z Purton,658,108,201,258,0.1641337386018237,0.30547112462006076,0.39209726443769
2203,2017-03-08,C Y Ho,613,30,61,99,0.048939641109298535,0.09951060358890701,0.16150081566068517
2204,2017-03-08,D Whyte,584,41,108,153,0.0702054794520548,0.18493150684931506,0.261986301369863
2205,2017-03-08,H N Wong,415,21,48,67,0.05060240963855422,0.11566265060240964,0.1614457831325301
2206,2017-03-08,H W Lai,457,16,42,60,0.0350109409190372,0.09190371991247265,0.13129102844638948
2207,2017-03-08,J Moreira,780,199,303,429,0.2551282051282051,0.38846153846153847,0.55
2208,2017-03-08,K C Leung,602,32,67,114,0.053156146179401995,0.11129568106312292,0.1893687707641196
2209,2017-03-08,K K Chiong,355,36,76,104,0.10140845070422536,0.2140845070422535,0.29295774647887324
2210,2017-03-08,K Teetan,647,50,107,162,0.07727975270479134,0.16537867078825347,0.250386398763524
2211,2017-03-08,M Chadwick,406,14,44,68,0.034482758620689655,0.10837438423645321,0.16748768472906403
2212,2017-03-08,M L Yeung,607,38,69,113,0.06260296540362438,0.11367380560131796,0.18616144975288304
2213,2017-03-08,N Callan,634,57,111,167,0.08990536277602523,0.1750788643533123,0.2634069400630915
2214,2017-03-08,O Doleuze,223,10,30,56,0.04484304932735426,0.13452914798206278,0.25112107623318386
2215,2017-03-08,S Clipperton,136,14,23,31,0.10294117647058823,0.16911764705882354,0.22794117647058823
2216,2017-03-08,T H So,434,14,29,55,0.03225806451612903,0.06682027649769585,0.12672811059907835
2217,2017-03-08,U Rispoli,48,0,7,11,0.0,0.14583333333333334,0.22916666666666666
2218,2017-03-08,Z Purton,668,110,203,262,0.16467065868263472,0.30389221556886226,0.39221556886227543
2219,2017-03-12,C Y Ho,620,31,63,102,0.05,0.10161290322580645,0.16451612903225807
2220,2017-03-12,D Whyte,589,41,108,154,0.06960950764006792,0.1833616298811545,0.2614601018675722
2221,2017-03-12,H N Wong,421,21,48,67,0.0498812351543943,0.11401425178147269,0.15914489311163896
2222,2017-03-12,H T Mo,60,3,7,14,0.05,0.11666666666666667,0.23333333333333334
2223,2017-03-12,H W Lai,462,16,42,60,0.03463203463203463,0.09090909090909091,0.12987012987012986
2224,2017-03-12,J Moreira,786,201,307,435,0.25572519083969464,0.3905852417302799,0.5534351145038168
2225,2017-03-12,K C Leung,608,33,70,117,0.054276315789473686,0.11513157894736842,0.1924342105263158
2226,2017-03-12,K C Ng,314,6,13,29,0.01910828025477707,0.041401273885350316,0.09235668789808917
2227,2017-03-12,K K Chiong,359,36,76,106,0.10027855153203342,0.2116991643454039,0.29526462395543174
2228,2017-03-12,K Teetan,654,51,109,165,0.0779816513761468,0.16666666666666666,0.25229357798165136
2229,2017-03-12,M Chadwick,412,14,44,68,0.03398058252427184,0.10679611650485436,0.1650485436893204
2230,2017-03-12,N Callan,638,57,111,168,0.08934169278996865,0.17398119122257052,0.26332288401253917
2231,2017-03-12,N Rawiller,445,38,84,136,0.0853932584269663,0.18876404494382024,0.3056179775280899
2232,2017-03-12,O Doleuze,226,10,30,57,0.04424778761061947,0.13274336283185842,0.252212389380531
2233,2017-03-12,S Clipperton,139,17,27,36,0.1223021582733813,0.19424460431654678,0.2589928057553957
2234,2017-03-12,T H So,439,14,29,55,0.03189066059225513,0.06605922551252848,0.1252847380410023
2235,2017-03-12,Z Purton,674,111,206,265,0.16468842729970326,0.3056379821958457,0.39317507418397624
2236,2017-03-15,B Prebble,569,58,119,172,0.10193321616871705,0.20913884007029876,0.3022847100175747
2237,2017-03-15,C Y Ho,628,32,65,105,0.050955414012738856,0.1035031847133758,0.16719745222929935
2238,2017-03-15,D Whyte,597,42,110,156,0.07035175879396985,0.18425460636515914,0.2613065326633166
2239,2017-03-15,H N Wong,427,21,48,68,0.04918032786885246,0.11241217798594848,0.1592505854800937
2240,2017-03-15,H W Lai,470,16,43,61,0.03404255319148936,0.09148936170212765,0.12978723404255318
2241,2017-03-15,J Moreira,796,204,312,441,0.2562814070351759,0.39195979899497485,0.5540201005025126
2242,2017-03-15,K C Leung,618,34,71,118,0.05501618122977346,0.11488673139158576,0.19093851132686085
2243,2017-03-15,K C Ng,319,6,13,29,0.018808777429467086,0.04075235109717868,0.09090909090909091
2244,2017-03-15,K K Chiong,368,36,76,109,0.09782608695652174,0.20652173913043478,0.296195652173913
2245,2017-03-15,K Teetan,663,51,109,166,0.07692307692307693,0.16440422322775264,0.25037707390648567
2246,2017-03-15,M Chadwick,419,14,44,69,0.03341288782816229,0.10501193317422435,0.16467780429594273
2247,2017-03-15,N Callan,644,57,112,169,0.08850931677018634,0.17391304347826086,0.26242236024844723
2248,2017-03-15,N Rawiller,453,38,84,136,0.08388520971302428,0.18543046357615894,0.30022075055187636
2249,2017-03-15,O Doleuze,231,11,31,58,0.047619047619047616,0.1341991341991342,0.2510822510822511
2250,2017-03-15,S Clipperton,146,17,27,36,0.11643835616438356,0.18493150684931506,0.2465753424657534
2251,2017-03-15,T H So,448,14,29,55,0.03125,0.06473214285714286,0.12276785714285714
2252,2017-03-22,B Prebble,575,58,120,174,0.10086956521739131,0.20869565217391303,0.3026086956521739
2253,2017-03-22,C Y Ho,635,33,66,106,0.05196850393700787,0.10393700787401575,0.16692913385826771
2254,2017-03-22,D Whyte,601,42,110,156,0.06988352745424292,0.18302828618968386,0.259567387687188
2255,2017-03-22,H N Wong,432,21,48,68,0.04861111111111111,0.1111111111111111,0.1574074074074074
2256,2017-03-22,H T Mo,68,3,7,14,0.04411764705882353,0.10294117647058823,0.20588235294117646
2257,2017-03-22,H W Lai,475,16,43,61,0.03368421052631579,0.09052631578947369,0.12842105263157894
2258,2017-03-22,J Moreira,804,207,316,446,0.2574626865671642,0.39303482587064675,0.554726368159204
2259,2017-03-22,K C Leung,625,34,71,118,0.0544,0.1136,0.1888
2260,2017-03-22,K C Ng,323,6,13,29,0.018575851393188854,0.04024767801857585,0.08978328173374613
2261,2017-03-22,K K Chiong,375,36,76,109,0.096,0.20266666666666666,0.2906666666666667
2262,2017-03-22,K Teetan,670,51,110,168,0.07611940298507462,0.16417910447761194,0.2507462686567164
2263,2017-03-22,M Chadwick,425,14,45,71,0.03294117647058824,0.10588235294117647,0.16705882352941176
2264,2017-03-22,N Callan,649,57,112,169,0.08782742681047766,0.17257318952234207,0.26040061633281975
2265,2017-03-22,N Rawiller,459,38,84,137,0.08278867102396514,0.1830065359477124,0.2984749455337691
2266,2017-03-22,O Doleuze,235,11,31,58,0.04680851063829787,0.13191489361702127,0.24680851063829787
2267,2017-03-22,S Clipperton,154,17,27,36,0.11038961038961038,0.17532467532467533,0.23376623376623376
2268,2017-03-22,T H So,454,14,29,55,0.030837004405286344,0.06387665198237885,0.1211453744493392
2269,2017-03-22,U Rispoli,52,0,7,11,0.0,0.1346153846153846,0.21153846153846154
2270,2017-03-22,Z Purton,682,112,208,267,0.16422287390029325,0.30498533724340177,0.3914956011730205
2271,2017-03-26,B Prebble,579,58,122,176,0.1001727115716753,0.21070811744386875,0.30397236614853196
2272,2017-03-26,C Y Ho,640,33,66,106,0.0515625,0.103125,0.165625
2273,2017-03-26,D Whyte,603,43,112,158,0.07131011608623548,0.1857379767827529,0.2620232172470978
2274,2017-03-26,H N Wong,435,21,48,68,0.04827586206896552,0.1103448275862069,0.15632183908045977
2275,2017-03-26,H T Mo,70,3,8,16,0.04285714285714286,0.11428571428571428,0.22857142857142856
2276,2017-03-26,H W Lai,478,16,43,61,0.03347280334728033,0.0899581589958159,0.12761506276150628
2277,2017-03-26,J Moreira,809,209,318,448,0.2583436341161928,0.3930778739184178,0.553770086526576
2278,2017-03-26,K C Leung,630,35,72,120,0.05555555555555555,0.11428571428571428,0.19047619047619047
2279,2017-03-26,K C Ng,325,6,13,29,0.018461538461538463,0.04,0.08923076923076922
2280,2017-03-26,K Teetan,675,52,114,172,0.07703703703703704,0.1688888888888889,0.2548148148148148
2281,2017-03-26,M Chadwick,428,14,45,71,0.03271028037383177,0.10514018691588785,0.1658878504672897
2282,2017-03-26,M F Poon,0,1,1,3,0.0,0.0,0.0
2283,2017-03-26,M L Yeung,611,38,69,115,0.062193126022913256,0.11292962356792144,0.18821603927986907
2284,2017-03-26,N Callan,652,57,113,171,0.08742331288343558,0.17331288343558282,0.26226993865030673
2285,2017-03-26,N Rawiller,463,40,86,139,0.08639308855291576,0.1857451403887689,0.3002159827213823
2286,2017-03-26,O Doleuze,236,11,31,58,0.046610169491525424,0.13135593220338984,0.2457627118644068
2287,2017-03-26,T H So,456,14,29,56,0.03070175438596491,0.06359649122807018,0.12280701754385964
2288,2017-03-26,U Rispoli,53,0,7,11,0.0,0.1320754716981132,0.20754716981132076
2289,2017-03-26,Z Purton,686,112,208,267,0.16326530612244897,0.3032069970845481,0.3892128279883382
2290,2017-03-29,B Prebble,585,59,124,178,0.10085470085470086,0.21196581196581196,0.30427350427350425
2291,2017-03-29,C Y Ho,645,34,67,108,0.05271317829457364,0.10387596899224806,0.16744186046511628
2292,2017-03-29,D Whyte,608,43,112,158,0.07072368421052631,0.18421052631578946,0.2598684210526316
2293,2017-03-29,H N Wong,440,21,48,68,0.04772727272727273,0.10909090909090909,0.15454545454545454
2294,2017-03-29,H T Mo,75,4,9,17,0.05333333333333334,0.12,0.22666666666666666
2295,2017-03-29,H W Lai,480,16,43,61,0.03333333333333333,0.08958333333333333,0.12708333333333333
2296,2017-03-29,J Moreira,815,209,322,452,0.25644171779141106,0.3950920245398773,0.554601226993865
2297,2017-03-29,K C Leung,638,35,74,123,0.054858934169279,0.11598746081504702,0.19278996865203762
2298,2017-03-29,K C Ng,329,6,13,29,0.0182370820668693,0.03951367781155015,0.08814589665653495
2299,2017-03-29,K Teetan,682,54,116,177,0.07917888563049853,0.17008797653958943,0.2595307917888563
2300,2017-03-29,M Chadwick,431,14,45,71,0.03248259860788863,0.10440835266821345,0.16473317865429235
2301,2017-03-29,M L Yeung,616,38,69,117,0.06168831168831169,0.11201298701298701,0.18993506493506493
2302,2017-03-29,N Rawiller,468,40,86,139,0.08547008547008547,0.18376068376068377,0.297008547008547
2303,2017-03-29,O Doleuze,239,12,32,59,0.0502092050209205,0.13389121338912133,0.24686192468619247
2304,2017-03-29,T H So,462,14,29,56,0.030303030303030304,0.06277056277056277,0.12121212121212122
2305,2017-03-29,U Rispoli,57,1,8,13,0.017543859649122806,0.14035087719298245,0.22807017543859648
2306,2017-03-29,Z Purton,694,113,210,269,0.1628242074927954,0.3025936599423631,0.38760806916426516
2307,2017-04-02,B Prebble,592,59,125,179,0.09966216216216216,0.21114864864864866,0.30236486486486486
2308,2017-04-02,C Y Ho,651,34,67,108,0.05222734254992319,0.10291858678955453,0.16589861751152074
2309,2017-04-02,D Whyte,613,43,112,159,0.0701468189233279,0.18270799347471453,0.25938009787928223
2310,2017-04-02,H N Wong,445,21,48,68,0.04719101123595506,0.10786516853932585,0.15280898876404495
2311,2017-04-02,H T Mo,79,5,10,18,0.06329113924050633,0.12658227848101267,0.22784810126582278
2312,2017-04-02,H W Lai,485,16,43,61,0.032989690721649485,0.088659793814433,0.12577319587628866
2313,2017-04-02,J Moreira,823,213,327,457,0.25880923450789795,0.3973268529769137,0.5552855407047388
2314,2017-04-02,K C Leung,646,36,76,125,0.05572755417956656,0.11764705882352941,0.19349845201238391
2315,2017-04-02,K C Ng,332,6,13,29,0.018072289156626505,0.0391566265060241,0.08734939759036145
2316,2017-04-02,K Teetan,690,54,116,178,0.0782608695652174,0.1681159420289855,0.2579710144927536
2317,2017-04-02,M Chadwick,435,14,45,71,0.03218390804597701,0.10344827586206896,0.1632183908045977
2318,2017-04-02,M L Yeung,623,38,69,118,0.060995184590690206,0.11075441412520064,0.18940609951845908
2319,2017-04-02,N Rawiller,474,40,87,141,0.08438818565400844,0.18354430379746836,0.2974683544303797
2320,2017-04-02,O Doleuze,243,12,32,59,0.04938271604938271,0.13168724279835392,0.24279835390946503
2321,2017-04-02,S Clipperton,155,18,28,37,0.11612903225806452,0.18064516129032257,0.23870967741935484
2322,2017-04-02,T H So,468,14,29,57,0.029914529914529916,0.06196581196581197,0.12179487179487179
2323,2017-04-02,U Rispoli,62,1,10,17,0.016129032258064516,0.16129032258064516,0.27419354838709675
2324,2017-04-02,Z Purton,699,113,211,270,0.16165951359084407,0.30185979971387694,0.38626609442060084
2325,2017-04-05,B Prebble,598,59,125,179,0.09866220735785954,0.20903010033444816,0.2993311036789298
2326,2017-04-05,D Whyte,618,43,113,160,0.06957928802588997,0.18284789644012944,0.2588996763754045
2327,2017-04-05,H N Wong,450,22,49,70,0.04888888888888889,0.10888888888888888,0.15555555555555556
2328,2017-04-05,H T Mo,84,5,11,19,0.05952380952380952,0.13095238095238096,0.2261904761904762
2329,2017-04-05,H W Lai,488,16,44,62,0.03278688524590164,0.09016393442622951,0.12704918032786885
2330,2017-04-05,K C Leung,653,36,76,125,0.055130168453292494,0.11638591117917305,0.19142419601837674
2331,2017-04-05,K C Ng,336,6,13,29,0.017857142857142856,0.03869047619047619,0.08630952380952381
2332,2017-04-05,K K Chiong,380,37,77,110,0.09736842105263158,0.2026315789473684,0.2894736842105263
2333,2017-04-05,K Teetan,697,54,118,181,0.07747489239598278,0.16929698708751795,0.25968436154949787
2334,2017-04-05,M L Yeung,629,38,69,118,0.06041335453100159,0.10969793322734499,0.1875993640699523
2335,2017-04-05,N Callan,660,57,113,173,0.08636363636363636,0.1712121212121212,0.26212121212121214
2336,2017-04-05,N Rawiller,480,41,88,143,0.08541666666666667,0.18333333333333332,0.29791666666666666
2337,2017-04-05,O Doleuze,246,12,33,60,0.04878048780487805,0.13414634146341464,0.24390243902439024
2338,2017-04-05,S Clipperton,159,18,28,37,0.11320754716981132,0.1761006289308176,0.23270440251572327
2339,2017-04-05,T H So,474,15,30,59,0.03164556962025317,0.06329113924050633,0.12447257383966245
2340,2017-04-05,Z Purton,705,115,213,272,0.16312056737588654,0.3021276595744681,0.38581560283687943
2341,2017-04-09,B Prebble,603,60,126,180,0.09950248756218906,0.208955223880597,0.29850746268656714
2342,2017-04-09,C Schofield,483,31,80,117,0.06418219461697723,0.16563146997929606,0.2422360248447205
2343,2017-04-09,D Whyte,623,43,113,160,0.06902086677367576,0.18138041733547353,0.2568218298555377
2344,2017-04-09,H T Mo,89,6,12,22,0.06741573033707865,0.1348314606741573,0.24719101123595505
2345,2017-04-09,H W Lai,492,16,44,62,0.032520325203252036,0.08943089430894309,0.12601626016260162
2346,2017-04-09,J Moreira,830,216,332,462,0.26024096385542167,0.4,0.5566265060240964
2347,2017-04-09,K C Leung,659,36,76,125,0.054628224582701064,0.11532625189681335,0.18968133535660092
2348,2017-04-09,K C Ng,340,6,13,29,0.01764705882352941,0.03823529411764706,0.08529411764705883
2349,2017-04-09,K K Chiong,385,37,77,110,0.09610389610389611,0.2,0.2857142857142857
2350,2017-04-09,K Teetan,703,54,118,181,0.07681365576102418,0.1678520625889047,0.2574679943100996
2351,2017-04-09,M L Yeung,632,38,69,118,0.060126582278481014,0.10917721518987342,0.18670886075949367
2352,2017-04-09,N Callan,664,57,113,174,0.0858433734939759,0.17018072289156627,0.2620481927710843
2353,2017-04-09,N Rawiller,486,41,89,146,0.08436213991769548,0.1831275720164609,0.3004115226337449
2354,2017-04-09,O Doleuze,249,12,33,60,0.04819277108433735,0.13253012048192772,0.24096385542168675
2355,2017-04-09,S Clipperton,163,18,28,38,0.11042944785276074,0.17177914110429449,0.2331288343558282
2356,2017-04-09,T H So,479,15,30,59,0.031315240083507306,0.06263048016701461,0.12317327766179541
2357,2017-04-09,Z Purton,710,117,216,275,0.1647887323943662,0.30422535211267604,0.3873239436619718
2358,2017-04-12,C Schofield,488,31,81,118,0.06352459016393443,0.16598360655737704,0.24180327868852458
2359,2017-04-12,C Y Ho,655,35,68,111,0.05343511450381679,0.10381679389312977,0.16946564885496182
2360,2017-04-12,D Whyte,627,45,115,162,0.07177033492822966,0.18341307814992025,0.2583732057416268
2361,2017-04-12,H T Mo,95,6,12,22,0.06315789473684211,0.12631578947368421,0.23157894736842105
2362,2017-04-12,H W Lai,497,16,44,63,0.03219315895372234,0.08853118712273642,0.1267605633802817
2363,2017-04-12,K C Leung,664,36,76,125,0.05421686746987952,0.1144578313253012,0.18825301204819278
2364,2017-04-12,K C Ng,344,6,13,29,0.01744186046511628,0.0377906976744186,0.08430232558139535
2365,2017-04-12,K K Chiong,392,37,78,112,0.09438775510204081,0.1989795918367347,0.2857142857142857
2366,2017-04-12,K Teetan,710,55,119,183,0.07746478873239436,0.1676056338028169,0.2577464788732394
2367,2017-04-12,M Chadwick,440,14,45,71,0.031818181818181815,0.10227272727272728,0.16136363636363638
2368,2017-04-12,N Callan,669,57,113,174,0.08520179372197309,0.16890881913303438,0.2600896860986547
2369,2017-04-12,N Rawiller,491,41,91,149,0.0835030549898167,0.18533604887983707,0.3034623217922607
2370,2017-04-12,S Clipperton,169,18,28,38,0.10650887573964497,0.16568047337278108,0.22485207100591717
2371,2017-04-12,U Rispoli,68,1,11,18,0.014705882352941176,0.16176470588235295,0.2647058823529412
2372,2017-04-12,W M Lai,56,1,2,4,0.017857142857142856,0.03571428571428571,0.07142857142857142
2373,2017-04-12,Z Purton,717,119,219,278,0.16596931659693165,0.3054393305439331,0.3877266387726639
2374,2017-04-17,C Schofield,494,31,82,119,0.06275303643724696,0.1659919028340081,0.2408906882591093
2375,2017-04-17,C Y Ho,660,35,68,111,0.05303030303030303,0.10303030303030303,0.16818181818181818
2376,2017-04-17,D Whyte,632,45,115,162,0.07120253164556962,0.1819620253164557,0.2563291139240506
2377,2017-04-17,H N Wong,454,22,49,70,0.048458149779735685,0.10792951541850221,0.15418502202643172
2378,2017-04-17,H T Mo,99,6,12,22,0.06060606060606061,0.12121212121212122,0.2222222222222222
2379,2017-04-17,K C Leung,669,37,77,126,0.05530642750373692,0.11509715994020926,0.18834080717488788
2380,2017-04-17,K C Ng,347,6,13,29,0.01729106628242075,0.037463976945244955,0.08357348703170028
2381,2017-04-17,K K Chiong,395,37,78,112,0.09367088607594937,0.19746835443037974,0.28354430379746837
2382,2017-04-17,K Teetan,716,55,119,183,0.07681564245810056,0.16620111731843576,0.25558659217877094
2383,2017-04-17,M Chadwick,443,14,48,74,0.03160270880361174,0.10835214446952596,0.1670428893905192
2384,2017-04-17,M F Poon,5,3,3,5,0.6,0.6,1.0
2385,2017-04-17,N Callan,674,58,114,177,0.08605341246290801,0.16913946587537093,0.2626112759643917
